gbifID,countryCode,acceptedScientificName,specificEpithet,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet.1,infraspecificEpithet,cultivarEpithet,speciesKey,identifier
1437757136,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:9a424645-87fe-4b29-bc3d-86bbc4b22d34/full/full/0/default.jpg
1135146321,US,"Aviculopecten McCoy, 1851",,Bivalvia,Pectinida,,Aviculopectinidae,,,,Aviculopecten,Aviculopecten,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:6737da84-0fe4-4a70-96c5-70a7175dd948/full/!1920,1920/0/default.jpg"
-1736695400,US,"Tellinimera Conrad, 1860",,Bivalvia,Cardiida,,Tellinidae,,,,Tellinimera,Tellinimera,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:1ee969eb-01ad-4b9b-87d2-b78fc9caa4ae/full/full/0/default.jpg
1324652429,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:450535c4-aeaa-4d93-be34-2921734945b4/full/full/0/default.jpg
1343324240,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:bd727d95-da6d-4907-bd0b-c17c3723bc41/full/full/0/default.jpg
1416637270,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:a08e275e-e54c-40ea-bbfb-e4687d533b24/full/full/0/default.jpg
1416637270,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:c5c838b6-3af6-4623-bab9-4a5c42036d4f/full/full/0/default.jpg
1657215724,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:224c4202-e6b9-49cb-a2e1-1586dde2a6aa/full/full/0/default.jpg
1586240456,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:c2f5ac87-5857-4dc1-8de6-691c5b245ca0/full/!1920,1920/0/default.jpg"
1914287866,US,"Hypoxytoma Ichikawa, 1958",,Bivalvia,Pectinida,,Oxytomidae,,,,Hypoxytoma,Hypoxytoma,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:a33eda92-5a2c-4b0c-8b30-52887e4b058f/full/full/0/default.jpg
1999435974,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:4eb8a0b3-db4f-4f46-8e4d-9686c0fe0e7d/full/!1920,1920/0/default.jpg"
1999435974,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:e7b51af2-4e0f-420d-a901-3ef01faaf8ac/full/!1920,1920/0/default.jpg"
1434762097,US,"Inoceramus J.Sowerby, 1814",,Bivalvia,Myalinida,,Inoceramidae,,,,Inoceramus,Inoceramus,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:45627b70-f96e-4c89-b384-4e17ffe22608/full/!1920,1920/0/default.jpg"
1666702561,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:5113e78c-ecfb-4025-9b24-338452609ed2/full/full/0/default.jpg
1455396566,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:f4164d22-bf9d-4649-906e-d2f32456d56f/full/full/0/default.jpg
1587372878,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:0c39e059-5da7-48e8-bb1a-c4b960a3646e/full/!1920,1920/0/default.jpg"
1657215736,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:6891f2d3-ad28-40fd-bac4-01bacbbe65e1/full/full/0/default.jpg
1587372887,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:1430fbcf-b45b-421a-9064-0a1ab24d900b/full/full/0/default.jpg
1454795924,US,"Inoceramus crippsi Mantell, 1822",crippsi,Bivalvia,Myalinida,,Inoceramidae,,,,Inoceramus,Inoceramus,,,crippsi,,,5794671.0,https://images.collections.yale.edu/iiif/2/ypm:fd4f000a-8a8a-47ad-bbe8-9399c59dcb98/full/full/0/default.jpg
1563151269,US,"Nanostrea pinnicola (Pagenstecher, 1877)",glabra,Bivalvia,Ostreida,,Ostreidae,,,,Nanostrea,Ostrea,,,glabra,,,10847326.0,https://images.collections.yale.edu/iiif/2/ypm:aa7d1e60-1538-4d2e-afe4-5db35a1c01c1/full/full/0/default.jpg
1563151269,US,"Nanostrea pinnicola (Pagenstecher, 1877)",glabra,Bivalvia,Ostreida,,Ostreidae,,,,Nanostrea,Ostrea,,,glabra,,,10847326.0,https://images.collections.yale.edu/iiif/2/ypm:150dc25b-b716-43de-bd2d-6258fe2a2fba/full/full/0/default.jpg
1323883899,US,Nuculanidae,,Bivalvia,Nuculanida,,Nuculanidae,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:25c069ae-4461-4b3b-948e-c29d425acad6/full/full/0/default.jpg
1919927112,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:5da60978-7475-4a80-868a-f7b278fb7b2d/full/full/0/default.jpg
1638478122,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:9fcf7831-592d-4e9c-aaf1-fe5db5409a4e/full/full/0/default.jpg
1249245995,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:5b19afba-e722-4247-95cb-cd0f86d74110/full/!1920,1920/0/default.jpg"
1427478642,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:e8d20186-f7bb-4c6c-b674-e6c0eab8cc13/full/full/0/default.jpg
351332784,US,"Deltopecten Etheridge, 1892",,Bivalvia,Pectinida,,Aviculopectinidae,,,,Deltopecten,Deltopecten,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:6d667178-3945-478b-9284-e534cf8a54b5/full/!1920,1920/0/default.jpg"
1324561926,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:a62643f8-a93a-466a-8b06-21842dad6653/full/full/0/default.jpg
1570712664,US,"Cardium subquadratum (Evans & Shumard, 1857)",subquadrata,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,subquadrata,,,9353034.0,https://images.collections.yale.edu/iiif/2/ypm:5a6f8392-86f2-49c9-a2f7-0c726db1ba4b/full/full/0/default.jpg
1325586670,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:30997503-ca7b-4a6e-9900-1a80e9ba7f6c/full/full/0/default.jpg
1426622778,US,"Cucullaea Lamarck, 1801",,Bivalvia,Arcida,,Cucullaeidae,,,,Cucullaea,Cucullaea,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:3dbb618c-411a-4a09-9e8f-4222ca6b9a01/full/!1920,1920/0/default.jpg"
1828876383,US,"Inoceramus J.Sowerby, 1814",,Bivalvia,Myalinida,,Inoceramidae,,,,Inoceramus,Inoceramus,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:8041f6ae-523d-4397-a5c8-bd39dedca202/full/full/0/default.jpg
1914287884,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:303eef96-24d6-40dc-b214-af28e3422ebb/full/full/0/default.jpg
1586895185,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:4b29e11e-5d5d-440d-99f5-087da998f364/full/!1920,1920/0/default.jpg"
-1736695319,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:4d11cadd-506d-481b-9f60-01fb859fca1d/full/full/0/default.jpg
1913224555,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:38c05a75-f96c-499a-9f6f-23e6037bcc21/full/full/0/default.jpg
1570712674,US,"Cardium subquadratum (Evans & Shumard, 1857)",subquadrata,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,subquadrata,,,9353034.0,https://images.collections.yale.edu/iiif/2/ypm:9100c3f3-1b7b-4630-89eb-e7f379401ea0/full/full/0/default.jpg
1416637295,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:fcd1c2f1-f238-442c-96c4-2c630296785b/full/full/0/default.jpg
1570712675,US,"Cardium subquadratum (Evans & Shumard, 1857)",subquadrata,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,subquadrata,,,9353034.0,https://images.collections.yale.edu/iiif/2/ypm:f509e4b3-f0e0-4219-9cf6-0fb2613d6409/full/full/0/default.jpg
1427478643,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:7ea8d5c9-c59f-4e1f-ab33-419d6d1dd81b/full/full/0/default.jpg
1805097851,US,"Cardium subquadratum (Evans & Shumard, 1857)",subquadrata,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,subquadrata,,,9353034.0,"https://images.collections.yale.edu/iiif/2/ypm:c6e80ea0-4b11-4541-97db-68a21ea34cab/full/!1920,1920/0/default.jpg"
1657215770,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:2d031dfd-6a49-4c7f-a2a0-53853ab496e5/full/full/0/default.jpg
1424565414,US,"Protocardia Beyrich, 1845",,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:5f1419f4-4089-46fd-a216-ae8f255e09b7/full/full/0/default.jpg
-1828407309,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:bf94a82a-35f9-4711-8db2-0c425f07fc15/full/full/0/default.jpg
-1736695294,US,"Inoceramus J.Sowerby, 1814",,Bivalvia,Myalinida,,Inoceramidae,,,,Inoceramus,Inoceramus,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:5f7dcecb-4e72-4cec-a7f7-f61ddd42fa38/full/full/0/default.jpg
812167752,US,"Myalina subquadrata (Shumard, 1855)",subquadrata,Bivalvia,Myalinida,,Myalinidae,,,,Myalina,Myalina,,,subquadrata,,,8508119.0,"https://images.collections.yale.edu/iiif/2/ypm:c44542c8-ee49-4605-a62a-600b3c03a099/full/!1920,1920/0/default.jpg"
-1736695293,US,"Corbulamella Meek & Hayden, 1857",,Bivalvia,Myida,,Corbulidae,,,,Corbulamella,Corbulamella,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:96721692-8202-4780-a755-e3c5f1f65947/full/full/0/default.jpg
1427614062,US,"Protocardia Beyrich, 1845",,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:38af2a09-3d3a-4148-b1b5-a3acc7a0664a/full/!1920,1920/0/default.jpg"
1638478135,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:b4ea9c31-5539-4454-b5d0-130e0599247d/full/full/0/default.jpg
1310256330,US,"Inoceramus J.Sowerby, 1814",,Bivalvia,Myalinida,,Inoceramidae,,,,Inoceramus,Inoceramus,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:233df95b-42a1-4bbf-953b-9bd8c64eee78/full/!1920,1920/0/default.jpg"
1919927121,US,"Pseudoptera Meek, 1873",,Bivalvia,Ostreida,,Bakevelliidae,,,,Pseudoptera,Pseudoptera,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:30b82025-dfe1-45f6-8d67-df18dcae2c54/full/!1920,1920/0/default.jpg"
1576213557,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:15ee86cb-7106-459f-850a-a9fd3514e8bc/full/full/0/default.jpg
1427618387,US,"Protocardia Beyrich, 1845",,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:4c841627-ff7d-4f05-9f8b-a3ca0b5b5649/full/full/0/default.jpg
1657215789,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:0b6a45ef-9ec0-46e8-932b-c58eff939fb6/full/full/0/default.jpg
1803911291,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:1ed59e42-cb29-4e28-a63a-a513380da881/full/full/0/default.jpg
1587372933,US,"Protocardia Beyrich, 1845",,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:b149cc00-de68-4d36-806b-f2f6e3590bc7/full/!1920,1920/0/default.jpg"
-1733484641,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:f5fbd124-25c9-46cf-b444-5a42b12b8b0c/full/full/0/default.jpg
351398088,US,"Lithophaga Röding, 1798",,Bivalvia,Mytilida,,Mytilidae,,,,Lithophaga,Lithophaga,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:4693cbc5-26f0-46a3-841c-0dc5f7228c80/full/!1920,1920/0/default.jpg"
1563184056,US,"Corbicula Megerle von Mühlfeld, 1811",,Bivalvia,Venerida,,Cyrenidae,,,,Corbicula,Corbicula,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:b3009b07-5f06-4f73-8803-73296b100539/full/!1920,1920/0/default.jpg"
1913224583,US,"Protocardia Beyrich, 1845",,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:87ec2f8f-9a00-4694-9f2b-140ebe36f894/full/full/0/default.jpg
1434762166,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:90497088-d5b9-4bce-b396-5c58f5dbe64a/full/!1920,1920/0/default.jpg"
1455754641,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:cb5d7f0c-ca22-46a2-9d60-28c31216ad1c/full/full/0/default.jpg
1803911293,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:57b8ac68-a4f6-484d-a6f0-7c0f2cab80b4/full/full/0/default.jpg
1304178754,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:cdf03219-a350-40aa-8ede-bc6ea0ea324c/full/full/0/default.jpg
351370294,US,"Gryphaea planoconvexa Whitfield, 1876",planoconvexa,Bivalvia,Ostreida,,Gryphaeidae,,,,Gryphaea,Gryphaea,,,planoconvexa,,,8497387.0,"https://images.collections.yale.edu/iiif/2/ypm:cbcd6321-930e-46d0-836d-6f10c4ab58a8/full/!1920,1920/0/default.jpg"
1851016533,US,Inoceramidae,,Bivalvia,Myalinida,,Inoceramidae,,,,,,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:f6b2da64-c16d-4383-b24b-d49935bba8c8/full/!1920,1920/0/default.jpg"
1914287897,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:59a67178-15f9-415e-b254-6b16ae5bd57b/full/full/0/default.jpg
-1736695252,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:b1a9c361-6ff2-4976-ae06-b8a1d7e4d20b/full/full/0/default.jpg
1315043745,US,"Cardium subquadratum (Evans & Shumard, 1857)",subquadrata,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,subquadrata,,,9353034.0,https://images.collections.yale.edu/iiif/2/ypm:eaa3e913-e697-410c-869b-446f3fa3e75f/full/full/0/default.jpg
1638478151,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:eade1b7f-def7-4410-9f4c-dbff1e835fdb/full/!1920,1920/0/default.jpg"
1323883934,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:e88b3ffb-4378-4402-ba98-c9a5c8fe0db9/full/full/0/default.jpg
1302808197,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:e39ebf92-b7f0-4da5-b9dd-b5103c8db541/full/full/0/default.jpg
1570760780,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:eb3c504d-ac58-40c9-8d25-da0d9445be87/full/full/0/default.jpg
1657215814,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:32ad41b0-09fe-46f9-95ec-98c8af612edb/full/full/0/default.jpg
1438020121,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:3c8d81cf-6821-4fce-b370-d6802203f1b0/full/full/0/default.jpg
1587372954,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:7f19f68f-4d8e-4671-affe-ceed815b2dde/full/full/0/default.jpg
1585960171,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:9977b9e7-2f3c-48ad-b3d8-40725426a429/full/full/0/default.jpg
1585960174,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:9f2cc71c-3023-438a-920d-11ceddee2927/full/!1920,1920/0/default.jpg"
1799097175,US,"Grammysioidea H.S.Williams & Breger, 1916",,Bivalvia,,,Grammysiidae,,,,Grammysioidea,Grammysioidea,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:0369e46f-d477-4d7d-aa50-48d8b70cb04c/full/!1920,1920/0/default.jpg"
1571564352,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:9fcb0f46-29af-463a-9edc-1a558cc6c7e7/full/full/0/default.jpg
1571709828,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:06fb2670-0139-4bb6-a1a0-0ebbe21667c8/full/full/0/default.jpg
1587372958,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:e08e41c5-c028-43fc-86cd-5221fbd34329/full/!1920,1920/0/default.jpg"
351273632,GL,"Astarte borealis (Schumacher, 1817)",borealis,Bivalvia,Carditida,,Astartidae,,,,Astarte,Astarte,,,borealis,,,5189169.0,"https://images.collections.yale.edu/iiif/2/ypm:9a475a3f-cd57-4ed9-81e6-1adadc11b5ec/full/!1920,1920/0/default.jpg"
1576213568,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:f162ae33-e1e6-4f88-bba7-ad1edbcd0c5e/full/!1920,1920/0/default.jpg"
1576213568,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:10be9bcc-d5f3-4fe2-aea5-c2af2e8f1604/full/!1920,1920/0/default.jpg"
1668719690,US,"Corbulamella Meek & Hayden, 1857",,Bivalvia,Myida,,Corbulidae,,,,Corbulamella,Corbulamella,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:018cc233-6106-4f69-b2bd-a577d66c163f/full/full/0/default.jpg
1426047633,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:08a05eb7-39ad-41dc-80a9-e253652e8cfd/full/!1920,1920/0/default.jpg"
1426047633,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:018d3485-35e5-4fc8-82a5-0b537ca6af33/full/!1920,1920/0/default.jpg"
1657215833,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:9bfafa7f-095a-4a48-9eea-2db47b8148fc/full/full/0/default.jpg
1913224610,US,"Pseudoptera Meek, 1873",,Bivalvia,Ostreida,,Bakevelliidae,,,,Pseudoptera,Pseudoptera,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:8e96a0fb-a931-4a45-bdce-d6567b9291fc/full/full/0/default.jpg
1586993976,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:ea5fdb4a-1c3e-4ec9-a44f-6ec9db4ae6b0/full/full/0/default.jpg
1424565421,US,"Protocardia Beyrich, 1845",,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:18fcc264-362a-4fab-9726-8a3323a6cf1d/full/full/0/default.jpg
1585960198,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:12795714-617f-40aa-937f-2bc7948d21f6/full/!1920,1920/0/default.jpg"
1325586683,US,"Inoceramus J.Sowerby, 1814",,Bivalvia,Myalinida,,Inoceramidae,,,,Inoceramus,Inoceramus,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:023aa184-a120-46cc-9a7b-314760414b0b/full/full/0/default.jpg
1324329281,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:940c7884-9cad-43fb-ae91-f2a7d5e5deac/full/full/0/default.jpg
1434762206,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:ed3bc8bb-a9e6-41ba-a035-6e7591c70a95/full/full/0/default.jpg
1292077991,US,"Cardium subquadratum (Evans & Shumard, 1857)",subquadrata,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,subquadrata,,,9353034.0,https://images.collections.yale.edu/iiif/2/ypm:fdd35e6f-1f53-4d60-bac8-297cc57c94db/full/full/0/default.jpg
-1270788994,CA,"Astarte borealis (Schumacher, 1817)",borealis,Bivalvia,Carditida,,Astartidae,,,,Astarte,Astarte,,,borealis,,,5189169.0,"https://images.collections.yale.edu/iiif/2/ypm:de0cc97d-1f86-4d03-a16e-dad9d613464c/full/!1920,1920/0/default.jpg"
1315043763,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:74455f8a-640a-4b32-87ef-6db8c796ace3/full/full/0/default.jpg
1585960208,US,"Protocardia Beyrich, 1845",,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:20303b1a-e669-4c23-bfdc-00f05e8a5338/full/!1920,1920/0/default.jpg"
1315043764,US,"Protocardia Beyrich, 1845",,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:719babb2-6761-4e02-9f7f-6db6c3225e08/full/full/0/default.jpg
1848962785,US,"Corbulamella Meek & Hayden, 1857",,Bivalvia,Myida,,Corbulidae,,,,Corbulamella,Corbulamella,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:be1327d0-dfaa-4cb0-b377-dcbb9b17553d/full/full/0/default.jpg
1944633303,US,"Oxytoma Meek, 1864",,Bivalvia,Pectinida,,Oxytomidae,,,,Oxytoma,Oxytoma,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:3c597a3e-1814-4b06-aa1e-cc78c239986e/full/full/0/default.jpg
1337836796,US,"Inoceramus J.Sowerby, 1814",,Bivalvia,Myalinida,,Inoceramidae,,,,Inoceramus,Inoceramus,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:f4ff9c11-d8dc-45da-b6c8-79e8ebd9bc19/full/full/0/default.jpg
1585960211,US,Bivalvia,,Bivalvia,,,,,,,,,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:4b418ccc-a9b1-4176-a70c-c09b6c50037b/full/full/0/default.jpg
1424522671,US,"Oxytoma Meek, 1864",,Bivalvia,Pectinida,,Oxytomidae,,,,Oxytoma,Oxytoma,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:cf09411e-7a28-4c36-ab87-3f6d6bd07044/full/full/0/default.jpg
-1736695151,US,"Limopsis Sasso, 1827",,Bivalvia,Arcida,,Limopsidae,,,,Limopsis,Limopsis,,,,,,,https://images.collections.yale.edu/iiif/2/ypm:3810d02f-ea38-4e05-a888-0ac96920dacf/full/full/0/default.jpg
1416637346,US,"Cardium subquadratum (Evans & Shumard, 1857)",subquadrata,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,subquadrata,,,9353034.0,"https://images.collections.yale.edu/iiif/2/ypm:c8ee4850-303d-4fd9-976c-dd3f209e2157/full/!1920,1920/0/default.jpg"
1454795937,US,"Cardium subquadratum (Evans & Shumard, 1857)",subquadrata,Bivalvia,Cardiida,,Cardiidae,,,,Protocardia,Protocardia,,,subquadrata,,,9353034.0,https://images.collections.yale.edu/iiif/2/ypm:ca959a16-fe60-4a77-af08-b5b18a6ad489/full/full/0/default.jpg
351420782,GL,"Myalina de Koninck, 1842",,Bivalvia,Myalinida,,Myalinidae,,,,Myalina,Myalina,,,,,,,"https://images.collections.yale.edu/iiif/2/ypm:649df42b-fdf3-4709-b11c-cd427103f687/full/!1920,1920/0/default.jpg"
